mediaID,relatedID,relatedEntity
316088612,702,nga:art:tms:constituents
316088612,27927,nga:art:tms:constituents
316089330,702,nga:art:tms:constituents
316089330,27927,nga:art:tms:constituents
316089626,702,nga:art:tms:constituents
316089626,27927,nga:art:tms:constituents
316089837,702,nga:art:tms:constituents
316089837,27927,nga:art:tms:constituents
316090194,702,nga:art:tms:constituents
316090194,27927,nga:art:tms:constituents
316090378,702,nga:art:tms:constituents
316090378,27927,nga:art:tms:constituents
316090609,702,nga:art:tms:constituents
316090609,27927,nga:art:tms:constituents
316092199,702,nga:art:tms:constituents
316092199,27927,nga:art:tms:constituents
316092294,702,nga:art:tms:constituents
316092294,27927,nga:art:tms:constituents
316092954,702,nga:art:tms:constituents
316092954,27927,nga:art:tms:constituents
316093079,702,nga:art:tms:constituents
316093079,27927,nga:art:tms:constituents
316093186,702,nga:art:tms:constituents
316093186,27927,nga:art:tms:constituents
316093302,702,nga:art:tms:constituents
316093302,27927,nga:art:tms:constituents
316093402,702,nga:art:tms:constituents
316093402,27927,nga:art:tms:constituents
316093478,702,nga:art:tms:constituents
316093478,27927,nga:art:tms:constituents
319562119,1034,nga:art:tms:constituents
319562119,206956,nga:art:tms:objects
322714368,542,nga:art:tms:constituents
322714368,1009,nga:art:tms:objects
322714368,1014,nga:art:tms:objects
322714368,11347,nga:art:tms:objects
324107672,2472,nga:art:tms:constituents
328843166,1270,nga:art:tms:constituents
331686492,6663,nga:art:tms:constituents
331686492,11087,nga:art:tms:constituents
331686492,26553,nga:art:tms:constituents
331686492,39026,nga:art:tms:constituents
331686492,39041,nga:art:tms:constituents
331686492,39670,nga:art:tms:constituents
342055406,5058,nga:art:tms:constituents
345165810,5058,nga:art:tms:constituents
345167798,986,nga:art:tms:constituents
345167798,1316,nga:art:tms:constituents
348265603,1316,nga:art:tms:constituents
349698964,1951,nga:art:tms:constituents
350281708,1219,nga:art:tms:constituents
350283883,1219,nga:art:tms:constituents
352041821,1951,nga:art:tms:constituents
352042163,1951,nga:art:tms:constituents
352057586,1219,nga:art:tms:constituents
355606442,1219,nga:art:tms:constituents
355607087,1479,nga:art:tms:constituents
355633865,591,nga:art:tms:constituents
355633865,1793,nga:art:tms:constituents
355633865,2285,nga:art:tms:constituents
361598498,1219,nga:art:tms:constituents
361598999,10098,nga:art:tms:constituents
361602002,1219,nga:art:tms:constituents
365862680,2047,nga:art:tms:constituents
365872067,1401,nga:art:tms:constituents
365872067,164925,nga:art:tms:objects
365872745,1230,nga:art:tms:constituents
365872745,12146,nga:art:tms:objects
365873978,6547,nga:art:tms:constituents
365873978,74808,nga:art:tms:objects
365874353,1219,nga:art:tms:constituents
365874353,66444,nga:art:tms:objects
365874353,66460,nga:art:tms:objects
365874353,66465,nga:art:tms:objects
365874353,110292,nga:art:tms:objects
368145692,1219,nga:art:tms:constituents
368146757,1219,nga:art:tms:constituents
372150491,591,nga:art:tms:constituents
372150491,2285,nga:art:tms:constituents
372153455,1316,nga:art:tms:constituents
380682293,1951,nga:art:tms:constituents
380697782,1951,nga:art:tms:constituents
384446255,400,nga:art:tms:objects
384446255,936,nga:art:tms:constituents
384446255,1138,nga:art:tms:objects
384446255,1932,nga:art:tms:constituents
387959357,1878,nga:art:tms:constituents
388896138,1951,nga:art:tms:constituents
390968550,6322,nga:art:tms:constituents
390968550,47445,nga:art:tms:constituents
399129768,19012,nga:art:tms:constituents
399685332,1951,nga:art:tms:constituents
399686433,1951,nga:art:tms:constituents
399694953,1951,nga:art:tms:constituents
402530913,4715,nga:art:tms:constituents
403555716,1951,nga:art:tms:constituents
406015581,39122,nga:art:tms:constituents
409058475,39122,nga:art:tms:constituents
413191788,1878,nga:art:tms:constituents
416121915,1115,nga:art:tms:constituents
416121915,29299,nga:art:tms:constituents
416122047,1115,nga:art:tms:constituents
416122047,29299,nga:art:tms:constituents
416122254,1115,nga:art:tms:constituents
416122254,29299,nga:art:tms:constituents
416123100,1115,nga:art:tms:constituents
416123100,29299,nga:art:tms:constituents
416123292,1115,nga:art:tms:constituents
416123292,29299,nga:art:tms:constituents
416123433,1115,nga:art:tms:constituents
416123433,29299,nga:art:tms:constituents
416123649,1115,nga:art:tms:constituents
416123649,29299,nga:art:tms:constituents
416124114,1115,nga:art:tms:constituents
416124114,29299,nga:art:tms:constituents
416124438,1115,nga:art:tms:constituents
416124438,29299,nga:art:tms:constituents
416124846,1115,nga:art:tms:constituents
416124846,29299,nga:art:tms:constituents
416124969,1115,nga:art:tms:constituents
416124969,29299,nga:art:tms:constituents
416125251,1115,nga:art:tms:constituents
416125251,29299,nga:art:tms:constituents
416125437,1115,nga:art:tms:constituents
416125437,29299,nga:art:tms:constituents
416125593,1115,nga:art:tms:constituents
416125593,29299,nga:art:tms:constituents
416125881,1115,nga:art:tms:constituents
416125881,29299,nga:art:tms:constituents
416126187,1115,nga:art:tms:constituents
416126187,29299,nga:art:tms:constituents
416126367,1115,nga:art:tms:constituents
416126367,29299,nga:art:tms:constituents
416126532,1115,nga:art:tms:constituents
416126532,29299,nga:art:tms:constituents
416126676,1115,nga:art:tms:constituents
416126676,29299,nga:art:tms:constituents
416574549,29299,nga:art:tms:constituents
420342060,36700,nga:art:tms:constituents
420343588,1115,nga:art:tms:constituents
420343588,29299,nga:art:tms:constituents
423763683,1624,nga:art:tms:constituents
423763683,2311,nga:art:tms:constituents
423763683,6729,nga:art:tms:constituents
423763683,74100,nga:art:tms:objects
423763683,108742,nga:art:tms:objects
424291395,1951,nga:art:tms:constituents
428656710,591,nga:art:tms:constituents
428656710,2285,nga:art:tms:constituents
428657472,591,nga:art:tms:constituents
428657472,2285,nga:art:tms:constituents
428657706,591,nga:art:tms:constituents
428657706,2285,nga:art:tms:constituents
428658570,591,nga:art:tms:constituents
428658570,2285,nga:art:tms:constituents
430523658,1583,nga:art:tms:constituents
430523658,7169,nga:art:tms:constituents
430523658,46222,nga:art:tms:constituents
430523658,206066,nga:art:tms:objects
430525683,1583,nga:art:tms:constituents
430525683,7169,nga:art:tms:constituents
430525683,46222,nga:art:tms:constituents
430525683,206066,nga:art:tms:objects
430526181,1583,nga:art:tms:constituents
430526181,7169,nga:art:tms:constituents
430526994,1583,nga:art:tms:constituents
430526994,7169,nga:art:tms:constituents
430527720,1583,nga:art:tms:constituents
430527720,7169,nga:art:tms:constituents
430528107,940,nga:art:tms:constituents
430528107,1583,nga:art:tms:constituents
430528107,7169,nga:art:tms:constituents
430529121,1583,nga:art:tms:constituents
430529121,7169,nga:art:tms:constituents
430529709,1583,nga:art:tms:constituents
430529709,7169,nga:art:tms:constituents
430530228,1583,nga:art:tms:constituents
430530228,7169,nga:art:tms:constituents
430531383,1583,nga:art:tms:constituents
430531383,7169,nga:art:tms:constituents
430531656,1583,nga:art:tms:constituents
430531656,7169,nga:art:tms:constituents
430531896,1583,nga:art:tms:constituents
430531896,7169,nga:art:tms:constituents
434439321,52980,nga:art:tms:objects
437852646,2492,nga:art:tms:constituents
437854821,159735,nga:art:tms:objects
447159015,56517,nga:art:tms:objects
447160914,219,nga:art:tms:constituents
447160914,2047,nga:art:tms:constituents
447160914,56517,nga:art:tms:objects
447161298,425,nga:art:tms:constituents
447161298,1960,nga:art:tms:constituents
447161298,61388,nga:art:tms:objects
447162408,425,nga:art:tms:constituents
447162408,979,nga:art:tms:constituents
447162408,118750,nga:art:tms:objects
447162408,118762,nga:art:tms:objects
447162408,136010,nga:art:tms:objects
447162408,136024,nga:art:tms:objects
447162993,229,nga:art:tms:constituents
447162993,1027,nga:art:tms:constituents
447162993,46566,nga:art:tms:objects
447162993,46567,nga:art:tms:objects
447162993,163520,nga:art:tms:objects
447162993,164912,nga:art:tms:objects
447176646,229,nga:art:tms:constituents
447176646,1722,nga:art:tms:constituents
447176646,46716,nga:art:tms:objects
447177438,425,nga:art:tms:constituents
447177438,940,nga:art:tms:constituents
447177438,69392,nga:art:tms:objects
447178311,1404,nga:art:tms:constituents
447178311,95285,nga:art:tms:objects
447178311,131206,nga:art:tms:objects
447178695,2311,nga:art:tms:constituents
447178695,35146,nga:art:tms:constituents
447178695,70177,nga:art:tms:objects
447178695,70178,nga:art:tms:objects
447178695,70179,nga:art:tms:objects
447178695,70180,nga:art:tms:objects
447178695,70181,nga:art:tms:objects
447178695,70182,nga:art:tms:objects
447179829,465,nga:art:tms:constituents
447179829,38654,nga:art:tms:constituents
447179829,166490,nga:art:tms:objects
447183105,2592,nga:art:tms:constituents
447183105,75042,nga:art:tms:objects
447183888,229,nga:art:tms:constituents
447183888,1783,nga:art:tms:constituents
447183888,46665,nga:art:tms:objects
447183888,60784,nga:art:tms:objects
447183888,71072,nga:art:tms:objects
447183888,91589,nga:art:tms:objects
447183888,98421,nga:art:tms:objects
447184524,625,nga:art:tms:constituents
447184524,1223,nga:art:tms:constituents
447184524,61249,nga:art:tms:objects
447184524,66430,nga:art:tms:objects
447184905,1706,nga:art:tms:constituents
447184905,106384,nga:art:tms:objects
447185574,1436,nga:art:tms:constituents
447185574,9892,nga:art:tms:constituents
447185574,57458,nga:art:tms:objects
447185574,76206,nga:art:tms:objects
447185574,121690,nga:art:tms:objects
447196632,193,nga:art:tms:constituents
447196632,1431,nga:art:tms:constituents
447196632,56670,nga:art:tms:objects
447197055,2118,nga:art:tms:constituents
447197055,72172,nga:art:tms:objects
447197931,2039,nga:art:tms:constituents
447197931,18138,nga:art:tms:objects
447197931,50750,nga:art:tms:objects
447197931,71073,nga:art:tms:objects
447200214,3970,nga:art:tms:constituents
447200214,32739,nga:art:tms:constituents
447200214,140327,nga:art:tms:objects
447201201,509,nga:art:tms:objects
447201201,1725,nga:art:tms:constituents
447201201,52614,nga:art:tms:objects
447201639,3969,nga:art:tms:constituents
447201639,16158,nga:art:tms:constituents
447201639,92259,nga:art:tms:objects
447202206,193,nga:art:tms:constituents
447202206,1351,nga:art:tms:constituents
447202206,56936,nga:art:tms:objects
447202575,193,nga:art:tms:constituents
447202575,1793,nga:art:tms:constituents
447202575,55819,nga:art:tms:objects
447203007,6721,nga:art:tms:constituents
447203007,9709,nga:art:tms:constituents
447203007,75155,nga:art:tms:objects
447203748,1496,nga:art:tms:constituents
447203748,1525,nga:art:tms:constituents
447203748,52358,nga:art:tms:objects
447204570,4711,nga:art:tms:constituents
447204570,71479,nga:art:tms:objects
447204975,465,nga:art:tms:constituents
447204975,4471,nga:art:tms:constituents
447204975,138771,nga:art:tms:objects
447205551,219,nga:art:tms:constituents
447205551,10136,nga:art:tms:constituents
447205551,97499,nga:art:tms:objects
447206049,5145,nga:art:tms:constituents
447206049,34866,nga:art:tms:constituents
447206049,150885,nga:art:tms:objects
447206427,118,nga:art:tms:constituents
447206427,2664,nga:art:tms:constituents
447206427,69371,nga:art:tms:objects
447206427,69372,nga:art:tms:objects
447206427,69373,nga:art:tms:objects
447206427,69374,nga:art:tms:objects
447206427,69375,nga:art:tms:objects
447206427,69376,nga:art:tms:objects
447206427,69377,nga:art:tms:objects
447206427,69378,nga:art:tms:objects
447206427,69379,nga:art:tms:objects
447206427,69380,nga:art:tms:objects
447206427,69381,nga:art:tms:objects
447206427,69382,nga:art:tms:objects
447206427,69383,nga:art:tms:objects
447206427,69384,nga:art:tms:objects
447206916,10218,nga:art:tms:constituents
447206916,27961,nga:art:tms:constituents
447206916,161814,nga:art:tms:objects
447207231,31331,nga:art:tms:constituents
447207231,152275,nga:art:tms:objects
447207231,152276,nga:art:tms:objects
447207231,152277,nga:art:tms:objects
447207231,152278,nga:art:tms:objects
447207231,152279,nga:art:tms:objects
447207231,152280,nga:art:tms:objects
447207690,2136,nga:art:tms:constituents
447208011,1320,nga:art:tms:constituents
447208374,219,nga:art:tms:constituents
447208374,6757,nga:art:tms:constituents
447208374,82992,nga:art:tms:objects
447208839,219,nga:art:tms:constituents
447208839,35534,nga:art:tms:constituents
447208839,154931,nga:art:tms:objects
447208839,161187,nga:art:tms:objects
447208839,161190,nga:art:tms:objects
447208839,161192,nga:art:tms:objects
447208839,161194,nga:art:tms:objects
447208839,161196,nga:art:tms:objects
447208839,161198,nga:art:tms:objects
447208839,161199,nga:art:tms:objects
447208839,161201,nga:art:tms:objects
447208839,161203,nga:art:tms:objects
447208839,161204,nga:art:tms:objects
447715425,52189,nga:art:tms:objects
447715425,66433,nga:art:tms:objects
448641012,52189,nga:art:tms:objects
448641012,66433,nga:art:tms:objects
451809258,52189,nga:art:tms:objects
451809258,66433,nga:art:tms:objects
451811769,39122,nga:art:tms:constituents
451812402,39122,nga:art:tms:constituents
451840977,39122,nga:art:tms:constituents
451841169,39122,nga:art:tms:constituents
451842987,39122,nga:art:tms:constituents
454088151,39122,nga:art:tms:constituents
457443468,193,nga:art:tms:constituents
457443468,425,nga:art:tms:constituents
457443468,8416,nga:art:tms:constituents
457904625,1903,nga:art:tms:constituents
457904625,215300,nga:art:tms:objects
459957963,1115,nga:art:tms:constituents
459957963,29299,nga:art:tms:constituents
460520133,39122,nga:art:tms:constituents
463726317,1354,nga:art:tms:constituents
463726317,1850,nga:art:tms:constituents
463726317,2790,nga:art:tms:constituents
463726317,5957,nga:art:tms:constituents
463726317,14063,nga:art:tms:constituents
470238354,4715,nga:art:tms:constituents
470238354,163311,nga:art:tms:objects
475697055,62,nga:art:tms:constituents
475697055,508,nga:art:tms:constituents
475697055,2718,nga:art:tms:constituents
482401149,164,nga:art:tms:constituents
482401149,870,nga:art:tms:constituents
482401149,1436,nga:art:tms:constituents
482401149,2355,nga:art:tms:constituents
482401149,2547,nga:art:tms:constituents
482401149,2666,nga:art:tms:constituents
498499167,1169,nga:art:tms:constituents
498499167,162982,nga:art:tms:objects
501671040,28614,nga:art:tms:constituents
505521066,28614,nga:art:tms:constituents
518682435,192,nga:art:tms:constituents
518682435,193,nga:art:tms:constituents
518682435,1050,nga:art:tms:constituents
518682435,52350,nga:art:tms:objects
522683409,30210,nga:art:tms:constituents
529835577,1936,nga:art:tms:constituents
529835577,41579,nga:art:tms:objects
529876083,1169,nga:art:tms:constituents
535755270,30210,nga:art:tms:constituents
535757973,9926,nga:art:tms:constituents
543457977,1185,nga:art:tms:objects
543457977,1744,nga:art:tms:constituents
574362507,49275,nga:art:tms:constituents
593680689,1929,nga:art:tms:constituents
595664151,25819,nga:art:tms:constituents
595664151,40145,nga:art:tms:constituents
595665717,25819,nga:art:tms:constituents
595665717,40145,nga:art:tms:constituents
595666122,25819,nga:art:tms:constituents
595666122,40145,nga:art:tms:constituents
595667520,25819,nga:art:tms:constituents
595667520,40145,nga:art:tms:constituents
595690557,35506,nga:art:tms:constituents
595690557,35674,nga:art:tms:constituents
595694727,5930,nga:art:tms:constituents
602962038,28614,nga:art:tms:constituents
602963238,28614,nga:art:tms:constituents
602964066,28614,nga:art:tms:constituents
602964498,28614,nga:art:tms:constituents
604558242,38358,nga:art:tms:constituents
606929394,6716,nga:art:tms:constituents
606929394,34493,nga:art:tms:constituents
606931161,19949,nga:art:tms:constituents
613790421,30210,nga:art:tms:constituents
620522793,1725,nga:art:tms:constituents
620522793,52614,nga:art:tms:objects
624268143,1929,nga:art:tms:constituents
624268143,6681,nga:art:tms:constituents
630922356,1583,nga:art:tms:constituents
630922356,7169,nga:art:tms:constituents
630922746,1583,nga:art:tms:constituents
630922746,7169,nga:art:tms:constituents
630922917,1583,nga:art:tms:constituents
630922917,7169,nga:art:tms:constituents
630923112,1583,nga:art:tms:constituents
630923112,7169,nga:art:tms:constituents
630923304,1583,nga:art:tms:constituents
630923304,7169,nga:art:tms:constituents
630923532,1583,nga:art:tms:constituents
630923532,7169,nga:art:tms:constituents
630924753,1583,nga:art:tms:constituents
630924753,7169,nga:art:tms:constituents
630924897,1583,nga:art:tms:constituents
630924897,7169,nga:art:tms:constituents
630925089,1583,nga:art:tms:constituents
630925089,7169,nga:art:tms:constituents
630925260,1583,nga:art:tms:constituents
630925260,7169,nga:art:tms:constituents
630925785,1583,nga:art:tms:constituents
630925785,7169,nga:art:tms:constituents
645635982,1929,nga:art:tms:constituents
645635982,6681,nga:art:tms:constituents
645636450,1929,nga:art:tms:constituents
645636450,6681,nga:art:tms:constituents
645636849,1929,nga:art:tms:constituents
645636849,6681,nga:art:tms:constituents
645637275,1929,nga:art:tms:constituents
645637275,6681,nga:art:tms:constituents
649701332,46222,nga:art:tms:constituents
649701332,206066,nga:art:tms:objects
655706258,4097,nga:art:tms:constituents
655706258,59741,nga:art:tms:objects
658633646,880,nga:art:tms:constituents
658633646,2274,nga:art:tms:constituents
658633646,125433,nga:art:tms:objects
658633646,137113,nga:art:tms:objects
658639475,880,nga:art:tms:constituents
658639475,2274,nga:art:tms:constituents
658639475,125433,nga:art:tms:objects
658639475,137113,nga:art:tms:objects
661956143,30232,nga:art:tms:constituents
675880784,1475,nga:art:tms:constituents
675880784,1858,nga:art:tms:constituents
675880784,2141,nga:art:tms:constituents
675880784,2150,nga:art:tms:constituents
675880784,3935,nga:art:tms:constituents
676256387,38358,nga:art:tms:constituents
701549446,978,nga:art:tms:constituents
701549446,1329,nga:art:tms:constituents
701549446,1825,nga:art:tms:constituents
701549446,4829,nga:art:tms:constituents
701549446,31056,nga:art:tms:constituents
701558092,996,nga:art:tms:constituents
701558092,1127,nga:art:tms:constituents
701558092,1316,nga:art:tms:constituents
701558092,1358,nga:art:tms:constituents
701558092,46687,nga:art:tms:objects
707799454,38358,nga:art:tms:constituents
718422433,5530,nga:art:tms:constituents
721796272,1004,nga:art:tms:objects
721796272,2251,nga:art:tms:constituents
722325214,13508,nga:art:tms:constituents
726865528,936,nga:art:tms:constituents
726865528,1139,nga:art:tms:constituents
741928594,1507,nga:art:tms:constituents
743383207,5530,nga:art:tms:constituents
747117238,1138,nga:art:tms:constituents
747117238,6885,nga:art:tms:constituents
747117238,31056,nga:art:tms:constituents
747122014,1138,nga:art:tms:constituents
747122014,6885,nga:art:tms:constituents
747122014,31056,nga:art:tms:constituents
747690319,5530,nga:art:tms:constituents
747750022,1316,nga:art:tms:constituents
747750022,32684,nga:art:tms:objects
747750022,46115,nga:art:tms:objects
747750022,46116,nga:art:tms:objects
749065057,1115,nga:art:tms:constituents
749065057,1221,nga:art:tms:constituents
749065057,1404,nga:art:tms:constituents
749065057,2118,nga:art:tms:constituents
749065057,5962,nga:art:tms:constituents
765992788,1219,nga:art:tms:constituents
765992788,10359,nga:art:tms:constituents
765993322,1219,nga:art:tms:constituents
765993322,10359,nga:art:tms:constituents
765993595,1219,nga:art:tms:constituents
765993595,10359,nga:art:tms:constituents
765994039,1219,nga:art:tms:constituents
765994039,10359,nga:art:tms:constituents
765994357,1219,nga:art:tms:constituents
765994357,10359,nga:art:tms:constituents
765994705,1219,nga:art:tms:constituents
765994705,10359,nga:art:tms:constituents
765995074,1219,nga:art:tms:constituents
765995074,10359,nga:art:tms:constituents
765995359,1219,nga:art:tms:constituents
765995359,10359,nga:art:tms:constituents
765995572,1219,nga:art:tms:constituents
765995572,10359,nga:art:tms:constituents
765995935,1219,nga:art:tms:constituents
765995935,10359,nga:art:tms:constituents
765996088,1219,nga:art:tms:constituents
765996088,10359,nga:art:tms:constituents
765996088,49050,nga:art:tms:objects
765996316,1219,nga:art:tms:constituents
765996316,10359,nga:art:tms:constituents
765996571,1219,nga:art:tms:constituents
765996571,10359,nga:art:tms:constituents
765996790,1219,nga:art:tms:constituents
765996790,10359,nga:art:tms:constituents
765997048,1219,nga:art:tms:constituents
765997048,10359,nga:art:tms:constituents
765997315,1219,nga:art:tms:constituents
765997315,10359,nga:art:tms:constituents
765997609,1219,nga:art:tms:constituents
765997609,10359,nga:art:tms:constituents
765997924,1219,nga:art:tms:constituents
765997924,10359,nga:art:tms:constituents
765998209,1219,nga:art:tms:constituents
765998209,10359,nga:art:tms:constituents
765998509,1219,nga:art:tms:constituents
765998509,10359,nga:art:tms:constituents
765999028,1219,nga:art:tms:constituents
765999028,10359,nga:art:tms:constituents
765999028,66460,nga:art:tms:objects
765999028,110292,nga:art:tms:objects
768021082,5530,nga:art:tms:constituents
769681309,50507,nga:art:tms:constituents
783987586,1219,nga:art:tms:constituents
783987586,10359,nga:art:tms:constituents
787037869,1818,nga:art:tms:constituents
787315267,1219,nga:art:tms:constituents
787315267,1818,nga:art:tms:constituents
787315267,10359,nga:art:tms:constituents
789212200,1823,nga:art:tms:constituents
823718164,397,nga:art:tms:objects
823718164,1342,nga:art:tms:constituents
825081013,6083,nga:art:tms:constituents
825081013,8416,nga:art:tms:constituents
825082549,6083,nga:art:tms:constituents
825082549,8416,nga:art:tms:constituents
825083989,6083,nga:art:tms:constituents
825083989,8416,nga:art:tms:constituents
845664826,1219,nga:art:tms:constituents
845664826,10359,nga:art:tms:constituents
961063594,49167,nga:art:tms:constituents
977193478,1506,nga:art:tms:constituents
977193478,43624,nga:art:tms:objects
980821408,6845,nga:art:tms:constituents
980821408,119052,nga:art:tms:objects
980825869,30210,nga:art:tms:constituents
982454962,5145,nga:art:tms:constituents
982454962,150881,nga:art:tms:objects
989034802,27961,nga:art:tms:constituents
989034802,214408,nga:art:tms:objects
993930538,1177,nga:art:tms:constituents
993930538,1839,nga:art:tms:constituents
993930538,67493,nga:art:tms:objects
1192347766,47940,nga:art:tms:constituents
1200996493,1926,nga:art:tms:constituents
1200998446,1926,nga:art:tms:constituents
1201006555,1926,nga:art:tms:constituents
1201598032,1926,nga:art:tms:constituents
1.23109E+12,2792,nga:art:tms:constituents
1.23109E+12,111194,nga:art:tms:objects
1.23109E+12,6020,nga:art:tms:constituents
1.23109E+12,104729,nga:art:tms:objects
1.23109E+12,1935,nga:art:tms:constituents
1.23109E+12,72012,nga:art:tms:objects
1.23109E+12,6707,nga:art:tms:constituents
1.23109E+12,71503,nga:art:tms:objects
1.23109E+12,1373,nga:art:tms:constituents
1.23109E+12,79531,nga:art:tms:objects
1.23109E+12,32,nga:art:tms:constituents
1.23109E+12,72869,nga:art:tms:objects
1.23109E+12,1155,nga:art:tms:constituents
1.23109E+12,52450,nga:art:tms:objects
1.23109E+12,1823,nga:art:tms:constituents
1.23109E+12,52202,nga:art:tms:objects
1.23109E+12,1352,nga:art:tms:constituents
1.23109E+12,50722,nga:art:tms:objects
1.23109E+12,1138,nga:art:tms:constituents
1.23109E+12,50299,nga:art:tms:objects
1.23109E+12,1847,nga:art:tms:constituents
1.23109E+12,50298,nga:art:tms:objects
1.2311E+12,33025,nga:art:tms:constituents
1.2311E+12,2262,nga:art:tms:constituents
1.2311E+12,102494,nga:art:tms:objects
1.2311E+12,19114,nga:art:tms:constituents
1.2311E+12,107315,nga:art:tms:objects
1.2311E+12,1349,nga:art:tms:constituents
1.2311E+12,106382,nga:art:tms:objects
1.2311E+12,1726,nga:art:tms:constituents
1.2311E+12,74796,nga:art:tms:objects
1.2311E+12,1870,nga:art:tms:constituents
1.2311E+12,61383,nga:art:tms:objects
1.2311E+12,1479,nga:art:tms:constituents
1.2311E+12,50724,nga:art:tms:objects
1.23113E+12,1726,nga:art:tms:constituents
1.23113E+12,52189,nga:art:tms:objects
1.23113E+12,1349,nga:art:tms:constituents
1.23113E+12,52178,nga:art:tms:objects
1.23113E+12,1212,nga:art:tms:constituents
1.23113E+12,46114,nga:art:tms:objects
1.23113E+12,99,nga:art:tms:constituents
1.23113E+12,1489,nga:art:tms:constituents
1.23113E+12,41581,nga:art:tms:objects
1.23113E+12,1967,nga:art:tms:constituents
1.23113E+12,32687,nga:art:tms:objects
1.23113E+12,1379,nga:art:tms:constituents
1.23113E+12,30115,nga:art:tms:objects
1.23113E+12,1147,nga:art:tms:objects
1.23113E+12,1158,nga:art:tms:constituents
1.23113E+12,561,nga:art:tms:objects
1.23113E+12,1861,nga:art:tms:constituents
1.23113E+12,28,nga:art:tms:objects
1.23113E+12,1818,nga:art:tms:constituents
1.23113E+12,1404,nga:art:tms:constituents
1.23114E+12,1219,nga:art:tms:constituents
1.23114E+12,46597,nga:art:tms:objects
1.23114E+12,1107,nga:art:tms:constituents
1.23114E+12,46569,nga:art:tms:objects
1.23114E+12,1332,nga:art:tms:constituents
1.23114E+12,46434,nga:art:tms:objects
1.23114E+12,1383,nga:art:tms:constituents
1.23114E+12,46097,nga:art:tms:objects
1.23114E+12,41651,nga:art:tms:objects
1.23114E+12,71957,nga:art:tms:objects
1.23114E+12,1080,nga:art:tms:constituents
1.23114E+12,32588,nga:art:tms:objects
1.23114E+12,1401,nga:art:tms:constituents
1.23114E+12,30228,nga:art:tms:objects
1.23114E+12,1225,nga:art:tms:objects
1.23114E+12,1939,nga:art:tms:constituents
1.23114E+12,1219,nga:art:tms:objects
1.23114E+12,1850,nga:art:tms:constituents
1.23114E+12,576,nga:art:tms:objects
1.23114E+12,1202,nga:art:tms:constituents
1.23114E+12,165,nga:art:tms:objects
1.23114E+12,1766,nga:art:tms:constituents
1.23114E+12,92,nga:art:tms:objects
1.23114E+12,1353,nga:art:tms:constituents
1.23114E+12,79,nga:art:tms:objects
1.23114E+12,1822,nga:art:tms:constituents
1.23114E+12,10147,nga:art:tms:constituents
1.23114E+12,131548,nga:art:tms:objects
1.23114E+12,3598,nga:art:tms:constituents
1.23114E+12,1953,nga:art:tms:constituents
1.23114E+12,50215,nga:art:tms:objects
1.23114E+12,1506,nga:art:tms:constituents
1.23114E+12,46637,nga:art:tms:objects
1.23114E+12,1162,nga:art:tms:constituents
1.23114E+12,46471,nga:art:tms:objects
1.23114E+12,1115,nga:art:tms:constituents
1.23114E+12,45986,nga:art:tms:objects
1.23114E+12,1506,nga:art:tms:constituents
1.23114E+12,43624,nga:art:tms:objects
1.23114E+12,986,nga:art:tms:constituents
1.23114E+12,41645,nga:art:tms:objects
1.23114E+12,1703,nga:art:tms:constituents
1.23114E+12,41595,nga:art:tms:objects
1.23114E+12,1485,nga:art:tms:constituents
1.23114E+12,37003,nga:art:tms:objects
1.23114E+12,1220,nga:art:tms:objects
1.23114E+12,1901,nga:art:tms:constituents
1.23114E+12,1201,nga:art:tms:objects
1.23114E+12,1822,nga:art:tms:constituents
1.23114E+12,1688,nga:art:tms:constituents
1.23114E+12,1404,nga:art:tms:constituents
1.23114E+12,1351,nga:art:tms:constituents
1.23114E+12,56935,nga:art:tms:objects
1.23118E+12,14571,nga:art:tms:constituents
1.23118E+12,1330,nga:art:tms:constituents
1.23118E+12,1330,nga:art:tms:constituents
1.23119E+12,1330,nga:art:tms:constituents
1.23119E+12,1951,nga:art:tms:constituents
1.23119E+12,46437,nga:art:tms:objects
1.23119E+12,33045,nga:art:tms:constituents
1.23119E+12,142055,nga:art:tms:objects
1.23119E+12,33045,nga:art:tms:constituents
1.23119E+12,142055,nga:art:tms:objects
1.23119E+12,1330,nga:art:tms:constituents
1.23119E+12,229,nga:art:tms:constituents
1.23119E+12,28614,nga:art:tms:constituents
1.23119E+12,131285,nga:art:tms:objects
1.23123E+12,1951,nga:art:tms:constituents
1.23123E+12,1951,nga:art:tms:constituents
1.23123E+12,60,nga:art:tms:objects
1.23123E+12,1951,nga:art:tms:constituents
1.23123E+12,1225,nga:art:tms:objects
1.23123E+12,1939,nga:art:tms:constituents
1.23123E+12,1939,nga:art:tms:constituents
1.23124E+12,1236,nga:art:tms:objects
1.23124E+12,1951,nga:art:tms:constituents
1.23124E+12,60,nga:art:tms:objects
1.23124E+12,1951,nga:art:tms:constituents
1.23124E+12,1847,nga:art:tms:constituents
1.23124E+12,39369,nga:art:tms:objects
1.23126E+12,1793,nga:art:tms:constituents
1.23126E+12,1822,nga:art:tms:constituents
1.23126E+12,55819,nga:art:tms:objects
1.23126E+12,1839,nga:art:tms:constituents
1.23127E+12,6663,nga:art:tms:constituents
1.23127E+12,1260,nga:art:tms:constituents
1.2313E+12,118,nga:art:tms:constituents
1.2313E+12,2664,nga:art:tms:constituents
1.2313E+12,4711,nga:art:tms:constituents
